# artifact=PW7404-1122
# base_head=aa758aa4f63a91e072e2944c733310d9ab8ffdaa
# branch=main
# coalesced_status_entries=385
# expanded_status_files=538
status	path	original_path	type	index_mode	worktree_mode	mode_changed	material_diff	bytes	sha256	classification	source_candidate	runtime_package	secret_shape_labels	rationale
 M	src/components/homepage/AgentStrip.tsx		file	100644	100644	false	true	7082	7e384ef23f327fcff60c096676446d5924aa4603bb0de8a376bab5043acdc03e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/homepage/FeaturedContent.tsx		file	100644	100644	false	true	3748	a66f6461eb28e2fa72b2bef67ca75cee222925504268d8f0ab3bd999f30327fd	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/homepage/HeroHeader.tsx		file	100644	100644	false	true	6916	92c7cb191c895bdddcda05e7e03263dea13d0b6374d34f9173521fc621915b8f	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/components/homepage/HomepageBotChat.tsx		file	100644	100644	false	true	27717	df3291d9ea86ef421a34e36ce8b335dee7a42c995b97348d355e18fcc3b5e7e0	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/homepage/LiveActivity.tsx		file	100644	100644	false	true	6182	9a63c1b32abd212d6c90aa9ab4a44bd5cde96f6bb811bb9475cc1583d5b29286	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
??	src/components/humans/ClaimAgentClient.tsx		file		100644	false	n/a	2599	59774c504fd0a5e7d11adc00121860938a6d6ada928fbdbf3f908cf5a2cd753f	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
 M	src/components/humans/dashboard/AIFamilySection.tsx		file	100644	100644	false	true	7633	f2a2efdf1e0c5959c91d5289b36e3060faaa2b12b4622926560b5e34823da1a3	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/humans/dashboard/DashboardTopBar.tsx		file	100644	100644	false	true	13712	b878b1911a296c8c9aa9ae0f2a314610954200acf982eca73bdd6345714dc406	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/humans/dashboard/GettingStartedChecklist.tsx		file	100644	100644	false	true	7622	079cc600e7599b70292fd45e6c93049ad3e6b37cb5cf9303727345272eb6ec60	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/humans/dashboard/WeeklyDigest.tsx		file	100644	100644	false	true	170	e3b84e9fd44843ea9af4585063bfea1305e6b9239647ac4eb51a467841a6befc	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/humans/dashboard/WelcomeSection.tsx		file	100644	100644	false	true	9233	8f40f94950d7af44f1506eed7b77b491ecf273a1afe93736e8c89043e15e9b30	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/humans/ProtectedRoute.tsx		file	100644	100644	false	true	4758	5308f0070792d5cd6af9654b49a6a4205ef617abdb300859d1eb201cfdaf64f0	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/live/Newsroom.tsx		file	100644	100644	false	true	12025	1708da256267cb4094a7af62bd789a65fea67647d17728ea160f4ba7ef7ebf68	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/components/live/ReadingPane.tsx		file	100644	100644	false	true	9622	db99ee6236b45b1104486ab73a9054dbe37454dd3d868d8cf368d134efc5ce5e	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/components/newsspace/NewsHeader.tsx		file	100644	100644	false	true	3438	f5f827d1772a6a4610778520c7a88b59c72066b8ead681255e4102d6e320b1cd	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/components/profile/Top8EditModal.tsx		file	100644	100644	false	true	17449	b85123b7aab76e7065f26cdacab7b2456336e35040efe3de820e2897ec22fdf1	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/profile/Top8Grid.tsx		file	100644	100644	false	true	9693	3d8eef2c8ef7deee95db9b377815d2a647d46d1eef63a6b36e95d5690cb4806a	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/profile/TransmissionsWall.tsx		file	100644	100644	false	true	17543	5bafea62787c784ee1cfc211a61481a868176009b903cae1559b8ec7b504e468	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/Sidebar.tsx		file	100644	100644	false	true	14539	00d8be7ef490e482d7a4f20a31619ebc96d0c206ec730df726bfa4b322baa1d1	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
??	src/components/taskspace/TaskSpace.module.css		file		100644	false	n/a	19925	d51724f2bf9357d3c13375bc78e34b1a041ef6f50d3600e8bc3df7d608513b0c	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/components/taskspace/TaskSpaceClient.tsx		file		100644	false	n/a	48100	90c0de0fba48279961cf4b96415d76f2a543f9bcda6e4149bf970e25cf960f77	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/components/ticker/HomepageTickerBar.tsx		file	100644	100644	false	true	3449	68df77cc91c42ede1b2f9c5559b0629bbbcf13fbe07b5b3c357ecce8a92ea2f2	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/components/ticker/NewsTicker.tsx		file	100644	100644	false	true	5963	9c72c97b9eb85d1630d8366a4f2d3a430e289047f4af6f2acde336cdd6d723b5	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/ui/ContentCard.tsx		file	100644	100644	false	true	3505	6ba8c9f9c2dc763750f9d313c8cdd60c8d759943b06bc3861822696e9089a126	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/upgrade/UpgradeModal.tsx		file	100644	100644	false	true	8109	d257e0b782daae894ae279522d8927428eaf75e18641289b00c2f4c7e1fe5c03	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/zeus/ZeusChat.tsx		file	100644	100644	false	true	18683	c373338b0fe75721929eeaed516749f9bf3cd7a9dcc7c6570fd30c526785555c	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/db/index.ts		file	100644	100644	false	true	2141	208273de1431e1152529715aedc3929513c4c4249f9ccd64cfbeb8a07dde4a7e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/db/machine-social.ts		file	100644	100644	false	true	7605	ebaaeae39bb8152fc6b21596f3bd9a02981af097859b165c8dc44412d5855e95	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/db/schema.ts		file	100644	100644	false	true	82224	59bfa5d391dfe9fa87da1ec0409a65f110616a223fb3f6ae0d0515ec75eec4b5	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/hooks/useClerkHuman.ts		file	100644	100644	false	true	3397	def756607eb7c9ee1047ce309f75253267c6e2db9f6db61711fb3d8b42e4309b	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/auth.ts		file	100644	100644	false	true	2864	5e40fa3bb469c89be435706e688275e68f6b0761f6703bf365a016f6aed65f6d	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/buddy/validate-token.ts		file	100644	100644	false	true	3340	fd304025fbdefafcfe7c62323ba6f3b40588618094e10b9da6b99661d11734d1	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/chat/canonical-chat-execution.ts		file		100644	false	n/a	2094	064741dbcd28192b74c1815abcd781ac95e25552fe7c06d68388ad89ad95db8c	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/chat/chat-actor.ts		file		100644	false	n/a	1518	eb72524f88ddc3081734a3ac4829f9e3aeb28d0842b4886fcd6fd2c6e60632a0	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/chat/chat-conversation-repository.ts		file		100644	false	n/a	7003	1b110ca4ea40a358fe74d9f9745b2a4de31dd9c52bd97c050dc928f6686e6aa8	REVIEW_MIXED	review	review		Untracked source crosses or duplicates a canonical authority seam
??	src/lib/chat/chat-idempotency.ts		file		100644	false	n/a	1356	f91ee84976bfd7a2623d9fa299eee1934703cf2be6a0ec5b34208c8f97c3494f	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/chat/chat-target-resolver.fixtures.ts		file		100644	false	n/a	3825	8117896560de5b218b0d6b83c46ded2af1600bcb4fe5a511f5e237458b1d8c67	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/chat/chat-target-resolver.ts		file		100644	false	n/a	20609	cc37bdf613bf08523e82a6d825f7e8df5b27cac85055b12c5ce24d3c7529ca22	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/chat/public-chat-contract.fixtures.ts		file		100644	false	n/a	4691	bb7acde8eb24c5f5ef64a68f42dfccb0c145ecb4bc5f0b1774db6c007bd7b971	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/chat/public-chat-contract.ts		file		100644	false	n/a	7588	28dc52752eabdf2e6a26e3d1ee0feff17465c41cd3a60eb5323952e9aac38644	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
 M	src/lib/content-utils.ts		file	100644	100644	false	true	8013	89028a1252110b2bc4b525d6255d706c1eb54d0659111dd7b089eaf48158ecef	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/experience/legacy-private-surface.ts		file		100644	false	n/a	362	7bdda3a7e354e718a8133ca24d95d913e4bc6479be643b1e3804738c4ec3f568	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/experience/public-chat-quarantine.ts		file		100644	false	n/a	1234	707372e479f6c4322c85a8f20feab49eab8b476ed795d6ff6b633eb3223c344e	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/experience/workspace.ts		file		100644	false	n/a	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	MALFORMED	no	no		Zero-byte shadow source conflicts with the governed workspace authority
 M	src/lib/feed/boot-generator.ts		file	100644	100644	false	true	18900	30c373a5848d3f506c567fb155842475e74706784f00966abcaf4fbbd2a601f4	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/lib/hermes-auth.ts		file	100644	100644	false	true	2158	c443d0e0c4e0293b8601f10a0dca4de7a33d0faf40b104432c4579777dd49208	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/lab/canonical-lab-target.ts		file		100644	false	n/a	2283	f95c2f1c2725901319f1ffc1298374fd81a544307861a5c02cc629214ea44a40	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/autonomy-authority-error.ts		file		100644	false	n/a	57	044a00458d7b1fb7ece831c1b075c9379d87ec235280f347059e0f157e015369	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/autonomy-conflict-error.ts		file		100644	false	n/a	56	fb11efaa24aec85a7f4b3a4bbea02f7ae2d193df8648ec0197906ca479a74a8f	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/autonomy-contract.ts		file		100644	false	n/a	5247	71e5d12e3455522f01eb671405967eda34582efe70f65a9b2c35fc62d0d7a8a8	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/lucy/autonomy-service.ts		file		100644	false	n/a	41750	0455a9f7373d245b57f326693d9ee267c5ae5a7a36f375a72dbf4f50413c2ca7	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/lucy/autonomy-state-error.ts		file		100644	false	n/a	53	786c278f49093b152a96c9677c5c71b4dbc94ae0eb171a6dd5cdcf95aa4af8f0	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/cycle-contract.fixtures.ts		file		100644	false	n/a	4538	f36d0d046ead72179b09e76680a8364e8ed8e8202ef71246111a910d4b2d9642	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/cycle-contract.ts		file		100644	false	n/a	9209	f65e2ce83df85b95b7742c596a64d84da49c64ed7d24d970222a567e32f4c05e	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/cycle-coordinator.ts		file		100644	false	n/a	20772	3814fe79d54cb70d657d01c9b42557eb561d364d9f747e60544543a8d7f4f5c0	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/lucy/cycle-repository.ts		file		100644	false	n/a	9648	ddfe40559c30cfe90cf5cf924e5bf3163393b9f33e9707019272f0542938ad0d	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/lucy/internal-cycle-client.ts		file		100644	false	n/a	3181	1c14b4ec7771d7333e3e035f5a9105c9a635d1fde0bd6453322ae2eb8391a982	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/lucy/public-cycle-admission.ts		file		100644	false	n/a	10459	0bbe9769f1099f2a50648fa381293a4a77815bfb05449536f6223c6e2b79e436	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/lucy/resident-autonomy-delegation.ts		file		100644	false	n/a	6719	61a5d0c3add859968372024febea372afec3984992f99f396eac480e431187b5	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/lib/machine-auth.ts		file	100644	100644	false	true	766	7d29854824e039cbf9eb066625f24fe5e30a26086dad84b90749c81fb9d29384	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/memory/workspace.ts		file	100644	100644	false	true	1173	09c86930271ecdd76fb4495c890d141643bf8dc61d30af8d908898a97e4b43b8	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/messaging/agent-conversation-service.ts		file		100644	false	n/a	6394	b4ca2332015e998c4eae04113ac5a30042a1f4d2ace6445d5bcdf92b47824ca7	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/messaging/agent-message-contract.ts		file		100644	false	n/a	5378	689407cd6395fc5ec3a5af0888ca47f522221ae28210a1d9a9d55ef1b6992a3e	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/messaging/agent-message-errors.ts		file		100644	false	n/a	255	69cb10ff999808de5cfbdbde35c41d181ba50126e99a3f69315daa6f317fa4e3	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/messaging/agent-message-service.ts		file		100644	false	n/a	12202	b78efe3d8f240dd0c1ef56ea37117737d2938fb6c3597becab0b143683429cf2	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/navigation/safe-human-redirect.ts		file		100644	false	n/a	812	27502a8b4f05d165e89f49b04ba8998aaf71a70bbdc5c8402b4b010334c82a6b	REVIEW_MIXED	review	review		Untracked source crosses or duplicates a canonical authority seam
??	src/lib/publishing/publication-identity.ts		file		100644	false	n/a	1637	9b55f30b16841045b8e6d6c6bd6472ecc8ff741c03760595de36d942297755e0	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-autonomy-error.ts		file		100644	false	n/a	377	b921e75e816841b01b5f19bacc993f251c94cee2c6972a841aaf7712a798ad22	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-comment-service.ts		file		100644	false	n/a	9556	fb52cf70addbc9cca0e2298ec5ad0020b74af0ed47a26583c4820b6de3d08faf	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/publishing/resident-profile-service.ts		file		100644	false	n/a	7554	fc0a305fe2213ef6ccb742606ca514f1bff5064b6741df961eb2d6e85bfe8c12	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/publishing/resident-publish-authorization-error.ts		file		100644	false	n/a	64	488130a23856d271dfa5ed57c385dc90e9ca023731b15570f1bbf6bcba192903	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-publish-conflict-error.ts		file		100644	false	n/a	59	72232f605305785ffcdfef237a4b0da0d066e944819905b1454c790edc299008	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-publish-contract.ts		file		100644	false	n/a	1336	33e13188289f8858a450b0447bf0223c8ec0031808c1ea2578396b99a0e9340f	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-publish-errors.ts		file		100644	false	n/a	496	a68323950e9470f3e140ceb213acefccf7e009cac272e6e1c29b537c57eb9ac3	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-publish-integrity-error.ts		file		100644	false	n/a	60	e5afe6880fb5a799b11b61504ee142eb4661de44286430376ff82996e385f868	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/publishing/resident-publish-service.ts		file		100644	false	n/a	12706	1a5bc4f0d3f59699281a1bc27cac74b74ca3ad7541ee53c6c1e2ff27cba8e0c4	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/publishing/resident-publish-validation-error.ts		file		100644	false	n/a	61	e0a7b60c6e1b729ace8685211001838d7d77fa14d890aab5ec3d9a9422549fd6	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/relationships/agent-relationship-contract.ts		file		100644	false	n/a	2097	3eb33cf243e3e6df59bacc6a95974377aa10d27f0af25341db9254e6e1177bca	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/relationships/agent-relationship-errors.ts		file		100644	false	n/a	283	726559e5d274cd4d6be0315d8d2bc3b84e93a170147a2c1f3602c17b1ee1a2da	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/relationships/agent-relationship-service.ts		file		100644	false	n/a	11430	f432d22ac005c620cd254a0db6a406ca7f19b50349c608bbbb29e8811499cffa	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/residency/agent-resident-errors.ts		file		100644	false	n/a	202	6106f4b9e53ffde49a240f51aee5ab7fd4d3fb5f45f39edae1c97e4b7b0d32c4	AUTHORITY_HOLD	no	no		Orphaned resident projection authority has no active importer and requires an explicit canonical decision
??	src/lib/residency/agent-resident-query.ts		file		100644	false	n/a	1320	e27a5b1c78ee1376214ee52e2633914ad15d9954771be9505ba388c21a8b1c26	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/residency/agent-resident-service.ts		file		100644	false	n/a	4723	659a6d585b7feddfe0b862c5b91a0300f27b64e5e499074f832d8b53d9d05bd2	AUTHORITY_HOLD	no	no		Orphaned resident projection authority has no active importer and requires an explicit canonical decision
??	src/lib/residency/agent-resident-visibility.ts		file		100644	false	n/a	629	fcd3f97a5041dcdb944418728faf0ccba560be58a05a9867dfee29e80e11a34c	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/residency/resident-identity-controller.ts		file		100644	false	n/a	7561	119525ee5c77b40aa3c22764ec58fb13913664f0c3af728f46a0c2fea3f7a383	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/residency/resident-projection-conflict-error.ts		file		100644	false	n/a	62	3b4b68e05b091a4af573c68bc809cd234ba7cb4592931c3f082c3e26f316c23c	AUTHORITY_HOLD	no	no		Orphaned resident projection authority has no active importer and requires an explicit canonical decision
??	src/lib/residency/resident-projection-missing-error.ts		file		100644	false	n/a	61	4d16f94acae2194f26ef52e1c21908b61c9d260df3659204078e263134b30683	AUTHORITY_HOLD	no	no		Orphaned resident projection authority has no active importer and requires an explicit canonical decision
??	src/lib/security/agent-credential-auth.ts		file		100644	false	n/a	2834	02c970a963e724ea296d5489a002d2ad46b68e8ce8b87500c4bca999fe14cf31	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/security/agent-credential-input.ts		file		100644	false	n/a	1743	1066b0337794bd7a5903f1065413e8de8f9ba7e9dde45ba845cab55bb7e8288c	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/lib/security/api-keys.ts		file	100644	100644	false	true	5131	150b51af1f00bec40882bd0139ff01cdef858257658a096b4dcc280bec224ae1	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/security/claiming-human.ts		file		100644	false	n/a	6684	ce40cc2e8c68f3df63db3aab6047751514c1506cb80bcb7a7b78e17863ef9cfd	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/lib/security/cors.ts		file	100644	100644	false	true	5492	df7b3b8bdf72f3c723899ce07eeff0a2de1c7c7b9780eba6bdbf0e7dca837725	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/security/hcaptcha.ts		file	100644	100644	false	true	2685	b1895908a8af1a5775ffa5d12b1ae7eca54b1f98751f442b68258bc5a9449be6	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/security/internal-replay-store.ts		file		100644	false	n/a	2580	699639dd89ed452ab8ac8015ced6f51ad8802a93f26ac4218a5c822f10d408da	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/security/internal-request-body.ts		file		100644	false	n/a	1077	fad2b237b7260f20127b7ab639444b72aa2c8330c531af5a2031463fb21d9125	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/security/internal-request-signing.ts		file		100644	false	n/a	10227	de0860f84f55cfdfbb45bdea4301588d4fa4ecc4bf90c4cc3b801590f5625c13	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/security/rate-limit-store.ts		file		100644	false	n/a	6445	32c67944c95348eeaf9e0139a01075fed0365af4d100f03b2f1efa267fecfcbf	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/lib/security/rate-limiter.ts		file	100644	100644	false	true	14560	10e4838d744bda4728a99537ad43a74457d515063209799350d8dd59b3bd8e38	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/security/resident-session.ts		file		100644	false	n/a	5493	e1440d79476ed0894442f24d76d2f32ccac7602f41c340158a888c44d6e3afea	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/lib/security/shared-internal-replay-store.ts		file		100644	false	n/a	1484	52b7dfa556942730cfcb2084de2a2c0d78bd891c673096303641cf76bf3be3f6	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/lib/security/validation.ts		file	100644	100644	false	true	12678	9a75990dde1961a275302ae15a09844c86875229d3a24c79f6e2d7c26502446c	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/services/machine-auto-follow.ts		file	100644	100644	false	true	275	eb3d8b9adc74a2f061ffae79bcf08fea64f784320ea8aa4fe5d6acc31873728e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/services/machine-follow-service.ts		file	100644	100644	false	true	8095	eee9b6c6f79f5d7c595fce1f342aee980072e451066de4d162361d6dddeaa289	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/lib/services/machine-home-service.ts		file	100644	100644	false	true	8333	019a14eb8a50a0ffcff993696075c41210772a59e9524dd44c52ce4bf3c9564e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/lib/tasks/resident-task-contract.ts		file		100644	false	n/a	13508	872b6a04e2402590bd55d0f00fe861553f208612f74e0e7e9677b08c1184d3a5	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/tasks/resident-task-errors.ts		file		100644	false	n/a	359	72ef302377e1f8433362daf7b97092aef8ee911d092cc9335d7f2b81486cb300	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/tasks/resident-task-service.ts		file		100644	false	n/a	29337	e4eaeeb65ea6e2b2d79107ccf8c27d4433ed3cb7ab00c82dcd52b8f69a480d62	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/tasks/resident-task-types.ts		file		100644	false	n/a	1654	0d09578e244e9a6c6926015ea6fc6d3f2f031f67cc60c427c97fb036d6aeea15	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/ticker/homepage-contract.ts		file		100644	false	n/a	842	f7d6e4115d162a36d8ec6a32e656073f4098795d0617d321682f7af683dde6a7	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/ticker/homepage-editorial.ts		file		100644	false	n/a	1251	55450c55391b611e61ebe9d138c27588b80aa48a2e3813909908fb6e5dd5bc8a	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/lib/ticker/homepage-selection.ts		file		100644	false	n/a	2985	3d0fd416fc25a2a17d1674ef6ec79cc4ba490b6e402529703022e7afd1de02d0	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
